epmc_doi,epmc_id,epmc_source,epm_links,epm_links_id,epm_links_source,epm_links_type
10.1101/2020.04.16.20068403,PPR153324,PPR,0,NA,NA,NA
10.1101/2020.12.01.20241877,PPR248075,PPR,0,NA,NA,NA
10.1101/2020.05.31.20118232,PPR170650,PPR,0,NA,NA,NA
10.1101/2020.04.10.20060962,PPR150908,PPR,0,NA,NA,NA
10.1101/2020.09.28.20203083,PPR220272,PPR,1,33078214,MED,Preprint of
10.1101/2020.05.17.20104745,PPR165459,PPR,0,NA,NA,NA
10.1101/2020.06.13.20130138,PPR176097,PPR,0,NA,NA,NA
10.1101/2020.06.26.20140871,PPR180962,PPR,0,NA,NA,NA
10.1101/2020.11.18.20233882,PPR241031,PPR,0,NA,NA,NA
10.1101/2020.11.11.20228692,PPR237478,PPR,0,NA,NA,NA
10.1101/2020.11.25.20238956,PPR246064,PPR,0,NA,NA,NA
10.1101/2020.11.29.20240374,PPR246067,PPR,0,NA,NA,NA
10.1101/2020.11.14.20231704,PPR238328,PPR,0,NA,NA,NA
10.1101/2020.08.14.20174888,PPR201528,PPR,0,NA,NA,NA
10.1101/2020.10.26.20219576,PPR230607,PPR,0,NA,NA,NA
10.1101/2020.10.16.20213769,PPR227685,PPR,0,NA,NA,NA
10.1101/2020.12.01.20241067,PPR248090,PPR,0,NA,NA,NA
10.1101/2020.07.26.20162495,PPR193367,PPR,0,NA,NA,NA
10.1101/2020.07.01.20144691,PPR183225,PPR,0,NA,NA,NA
10.1101/2020.11.19.20234583,PPR241029,PPR,0,NA,NA,NA
10.1101/2020.06.28.20141994,PPR181165,PPR,1,32780011,MED,Preprint of
10.1101/2020.06.07.20124859,PPR173275,PPR,0,NA,NA,NA
10.1101/2020.07.30.20114959,PPR195156,PPR,1,33154452,MED,Preprint of
10.1101/2020.09.02.20187021,PPR210314,PPR,0,NA,NA,NA
10.1101/2020.09.18.20197467,PPR215525,PPR,0,NA,NA,NA
10.1101/2020.04.02.20048892,PPR139448,PPR,0,NA,NA,NA
10.1101/2020.04.26.20080531,PPR157322,PPR,0,NA,NA,NA
10.1101/2020.06.14.20130666,PPR176027,PPR,0,NA,NA,NA
10.1101/2020.06.12.20129494,PPR175661,PPR,1,32857218,MED,Preprint of
10.1101/2020.04.19.20071803,PPR153810,PPR,0,NA,NA,NA
10.1101/2020.08.22.20179960,PPR205381,PPR,0,NA,NA,NA
10.1101/2020.08.02.20166967,PPR195944,PPR,0,NA,NA,NA
10.1101/2020.06.13.20130013,PPR175678,PPR,0,NA,NA,NA
10.1101/2020.05.17.20104711,PPR166494,PPR,0,NA,NA,NA
10.1101/2020.03.13.20035238,PPR117696,PPR,1,32395017,MED,Preprint of
10.1101/2020.09.11.20192450,PPR213464,PPR,0,NA,NA,NA
10.1101/2020.11.11.20230045,PPR237631,PPR,0,NA,NA,NA
10.1101/2020.08.16.20176073,PPR202199,PPR,1,33283051,MED,Preprint of
10.1101/2020.08.10.20171371,PPR199513,PPR,0,NA,NA,NA
10.1101/2020.06.04.20122507,PPR172442,PPR,1,32589756,MED,Preprint of
10.1101/2020.05.25.20108852,PPR166963,PPR,0,NA,NA,NA
10.1101/2020.04.19.20068015,PPR153967,PPR,1,32661059,MED,Preprint of
10.1101/2020.06.03.20117267,PPR171780,PPR,1,32943228,MED,Preprint of
10.1101/2020.08.28.20174946,PPR207887,PPR,0,NA,NA,NA
10.1101/2020.04.09.20059857,PPR150869,PPR,1,32346656,MED,Preprint of
10.1101/2020.06.02.20120188,PPR171221,PPR,0,NA,NA,NA
10.1101/2020.12.07.20234641,PPR252044,PPR,0,NA,NA,NA
10.1101/2020.07.04.20143123,PPR184442,PPR,1,33022331,MED,Preprint of
10.1101/2020.10.12.20211136,PPR225480,PPR,0,NA,NA,NA
10.1101/2020.08.01.20166595,PPR196606,PPR,1,33154980,MED,Preprint of
10.1101/2020.12.01.20242172,PPR248071,PPR,0,NA,NA,NA
10.1101/2020.09.24.20200576,PPR218514,PPR,0,NA,NA,NA
10.1101/2020.10.26.20219691,PPR230584,PPR,0,NA,NA,NA
10.1101/2020.06.29.20143156,PPR182243,PPR,0,NA,NA,NA
10.1101/2020.06.09.20127035,PPR174246,PPR,0,NA,NA,NA
10.1101/2020.08.21.20167965,PPR204757,PPR,0,NA,NA,NA
10.1101/2020.05.05.20091736,PPR159848,PPR,0,NA,NA,NA
10.1101/2020.04.17.20069245,PPR153298,PPR,0,NA,NA,NA
10.1101/2020.03.31.20048835,PPR138467,PPR,0,NA,NA,NA
10.1101/2020.04.13.20064022,PPR151489,PPR,0,NA,NA,NA
10.1101/2020.07.20.20158451,PPR190308,PPR,0,NA,NA,NA
10.1101/2020.05.22.20110304,PPR166836,PPR,1,32791999,MED,Preprint of
10.1101/2020.07.15.20154773,PPR187919,PPR,0,NA,NA,NA
10.1101/2020.08.10.20171512,PPR199529,PPR,0,NA,NA,NA
10.1101/2020.03.24.20043117,PPR130562,PPR,0,NA,NA,NA
10.1101/2020.05.26.20113191,PPR167723,PPR,0,NA,NA,NA
10.1101/2020.05.21.20109116,PPR166372,PPR,0,NA,NA,NA
10.1101/2020.11.20.20235390,PPR241888,PPR,0,NA,NA,NA
10.1101/2020.09.25.20201921,PPR219367,PPR,0,NA,NA,NA
10.1101/2020.05.13.20100081,PPR163731,PPR,0,NA,NA,NA
10.1101/2020.09.15.20195453,PPR215676,PPR,0,NA,NA,NA
10.1101/2020.04.11.20054643,PPR151567,PPR,0,NA,NA,NA
10.1101/2020.07.30.20165134,PPR195170,PPR,0,NA,NA,NA
10.1101/2020.06.12.20129643,PPR175659,PPR,0,NA,NA,NA
10.1101/2020.07.09.20146985,PPR186493,PPR,0,NA,NA,NA
10.1101/2020.04.19.20069922,PPR153970,PPR,1,32978962,MED,Preprint of
10.1101/2020.07.21.20158832,PPR190340,PPR,0,NA,NA,NA
10.1101/2020.08.07.20170043,PPR198969,PPR,0,NA,NA,NA
10.1101/2020.05.25.20112763,PPR167246,PPR,0,NA,NA,NA
10.1101/2020.06.17.20132076,PPR177676,PPR,1,32777130,MED,Preprint of
10.1101/2020.06.08.20124883,PPR173325,PPR,0,NA,NA,NA
10.1101/2020.03.28.20040097,PPR130670,PPR,1,32735163,MED,Preprint of
10.1101/2020.03.26.20044487,PPR151196,PPR,0,NA,NA,NA
10.1101/2020.08.24.20155713,PPR205960,PPR,0,NA,NA,NA
10.1101/2020.07.10.20150771,PPR186567,PPR,0,NA,NA,NA
10.1101/2020.07.21.20158659,PPR190330,PPR,0,NA,NA,NA
10.1101/2020.03.27.20044156,PPR130521,PPR,0,NA,NA,NA
10.1101/2020.09.04.20188169,PPR211090,PPR,0,NA,NA,NA
10.1101/2020.08.13.20174011,PPR201304,PPR,0,NA,NA,NA
10.1101/2020.09.18.20197400,PPR215172,PPR,0,NA,NA,NA
10.1101/2020.05.25.20110239,PPR167744,PPR,1,32951446,MED,Preprint of
10.1101/2020.07.09.20149971,PPR186540,PPR,1,32789730,MED,Preprint of
10.1101/2020.06.29.20142505,PPR182246,PPR,0,NA,NA,NA
10.1101/2020.12.07.20243881,PPR249876,PPR,0,NA,NA,NA
10.1101/2020.08.18.20177410,PPR204390,PPR,0,NA,NA,NA
10.1101/2020.10.04.20206383,PPR222078,PPR,0,NA,NA,NA
10.1101/2020.07.24.20148262,PPR193830,PPR,1,33065193,MED,Preprint of
10.1101/2020.05.28.20116400,PPR170728,PPR,0,NA,NA,NA
10.1101/2020.04.27.20081562,PPR157833,PPR,0,NA,NA,NA
10.1101/2020.04.30.20086090,PPR159164,PPR,1,32425260,MED,Preprint of
10.1101/2020.11.18.20234211,PPR240801,PPR,0,NA,NA,NA
10.1101/2020.03.17.20037572,PPR118139,PPR,0,NA,NA,NA
10.1101/2020.04.12.20062943,PPR151735,PPR,0,NA,NA,NA
10.1101/2020.06.24.20138230,PPR179578,PPR,0,NA,NA,NA
10.1101/2020.03.26.20044552,PPR130547,PPR,0,NA,NA,NA
10.1101/2020.05.02.20088120,PPR158988,PPR,0,NA,NA,NA
10.1101/2020.02.07.20021071,PPR112291,PPR,0,NA,NA,NA
10.1101/2020.10.11.20210781,PPR225497,PPR,0,NA,NA,NA
10.1101/2020.04.05.20054775,PPR141118,PPR,0,NA,NA,NA
10.1101/2020.05.27.20114298,PPR170169,PPR,1,32675207,MED,Preprint of
10.1101/2020.09.11.20192526,PPR213454,PPR,0,NA,NA,NA
10.1101/2020.05.10.20096933,PPR161853,PPR,1,33177898,MED,Preprint of
10.1101/2020.04.16.20067603,PPR153337,PPR,0,NA,NA,NA
10.1101/2020.06.12.20129304,PPR176288,PPR,1,33123154,MED,Preprint of
10.1101/2020.11.26.20239525,PPR245996,PPR,0,NA,NA,NA
10.1101/2020.09.09.20191395,PPR213493,PPR,0,NA,NA,NA
10.1101/2020.09.15.20194720,PPR215666,PPR,0,NA,NA,NA
10.1101/2020.06.02.20120295,PPR171970,PPR,1,33072099,MED,Preprint of
10.1101/2020.07.12.20152066,PPR187590,PPR,0,NA,NA,NA
10.1101/2020.04.25.20074419,PPR156837,PPR,1,32412064,MED,Preprint of
10.1101/2020.11.05.20226449,PPR235703,PPR,0,NA,NA,NA
10.1101/2020.11.30.20240796,PPR245942,PPR,0,NA,NA,NA
10.1101/2020.10.24.20218685,PPR230645,PPR,1,33220439,MED,Preprint of
10.1101/2020.07.02.20144956,PPR183701,PPR,0,NA,NA,NA
10.1101/2020.01.26.20018754,PPR110520,PPR,1,32079150,MED,Preprint of
10.1101/2020.06.27.20141424,PPR181166,PPR,1,32865005,MED,Preprint of
10.1101/2020.06.18.20134825,PPR178470,PPR,1,32876267,MED,Preprint of
10.1101/2020.05.23.20110908,PPR167126,PPR,0,NA,NA,NA
10.1101/2020.07.20.20157784,PPR192229,PPR,1,33148430,MED,Preprint of
10.1101/2020.11.08.20227942,PPR237628,PPR,0,NA,NA,NA
10.1101/2020.05.05.20092122,PPR160413,PPR,0,NA,NA,NA
10.1101/2020.06.08.20125518,PPR173262,PPR,1,32673837,MED,Preprint of
10.1101/2020.06.30.20140715,PPR183243,PPR,0,NA,NA,NA
10.1101/2020.03.14.20035980,PPR117682,PPR,0,NA,NA,NA
10.1101/2020.12.07.20245183,PPR249975,PPR,0,NA,NA,NA
10.1101/2020.10.15.20212308,PPR227698,PPR,0,NA,NA,NA
10.1101/2020.08.05.20168922,PPR198985,PPR,0,NA,NA,NA
10.1101/2020.04.27.20081893,PPR157745,PPR,0,NA,NA,NA
10.1101/2020.04.04.20053058,PPR141087,PPR,1,33131151,MED,Preprint of
10.1101/2020.04.25.20079491,PPR156848,PPR,0,NA,NA,NA
10.1101/2020.09.12.20191973,PPR213754,PPR,0,NA,NA,NA
10.1101/2020.04.22.20069781,PPR155200,PPR,0,NA,NA,NA
10.1101/2020.06.29.20141283,PPR181558,PPR,0,NA,NA,NA
10.1101/2020.09.16.20193466,PPR215670,PPR,0,NA,NA,NA
10.1101/2020.04.22.20074948,PPR155447,PPR,1,32730213,MED,Preprint of
10.1101/2020.06.04.20119594,PPR171733,PPR,0,NA,NA,NA
10.1101/2020.03.21.20037051,PPR118677,PPR,0,NA,NA,NA
10.1101/2020.04.23.20074708,PPR155800,PPR,0,NA,NA,NA
10.1101/2020.02.26.20028571,PPR115164,PPR,0,NA,NA,NA
10.1101/2020.05.04.20090076,PPR160518,PPR,0,NA,NA,NA
10.1101/2020.08.06.20169722,PPR197705,PPR,0,NA,NA,NA
10.1101/2020.11.03.20225441,PPR233884,PPR,0,NA,NA,NA
10.1101/2020.07.23.20160317,PPR192043,PPR,0,NA,NA,NA
10.1101/2020.04.06.20056119,PPR150184,PPR,0,NA,NA,NA
10.1101/2020.07.15.20154617,PPR187968,PPR,1,33234065,MED,Preprint of
10.1101/2020.09.07.20188151,PPR211721,PPR,0,NA,NA,NA
10.1101/2020.04.25.20079889,PPR156851,PPR,1,32759252,MED,Preprint of
10.1101/2020.09.25.20201939,PPR219213,PPR,0,NA,NA,NA
10.1101/2020.04.02.20050922,PPR139386,PPR,0,NA,NA,NA
10.1101/2020.05.24.20092817,PPR167119,PPR,0,NA,NA,NA
10.1101/2020.03.10.20033761,PPR117187,PPR,1,32518842,MED,Preprint of
10.1101/2020.03.30.20040519,PPR134130,PPR,0,NA,NA,NA
10.1101/2020.08.05.20168872,PPR197068,PPR,0,NA,NA,NA
10.1101/2020.08.27.20183624,PPR207951,PPR,0,NA,NA,NA
10.1101/2020.09.15.20195511,PPR215585,PPR,0,NA,NA,NA
10.1101/2020.04.29.20084863,PPR157954,PPR,0,NA,NA,NA
10.1101/2020.12.02.20242651,PPR249205,PPR,0,NA,NA,NA
10.1101/2020.04.01.20050401,PPR139393,PPR,1,32900304,MED,Preprint of
10.1101/2020.03.13.20035329,PPR117578,PPR,0,NA,NA,NA
10.1101/2020.08.13.20174458,PPR201181,PPR,1,33047287,MED,Preprint of
10.1101/2020.04.19.20071936,PPR153971,PPR,0,NA,NA,NA
10.1101/2020.05.20.20107763,PPR166753,PPR,0,NA,NA,NA
10.1101/2020.09.25.20198986,PPR219241,PPR,0,NA,NA,NA
10.1101/2020.09.09.20191684,PPR213432,PPR,0,NA,NA,NA
10.1101/2020.08.12.20173385,PPR200743,PPR,0,NA,NA,NA
10.1101/2020.11.03.20225136,PPR235174,PPR,0,NA,NA,NA
10.1101/2020.04.23.20077545,PPR156409,PPR,0,NA,NA,NA
10.1101/2020.05.03.20089342,PPR159931,PPR,0,NA,NA,NA
10.1101/2020.04.22.20075770,PPR155456,PPR,1,32888977,MED,Preprint of
10.1101/2020.09.07.20189779,PPR211667,PPR,0,NA,NA,NA
10.1101/2020.06.24.20129817,PPR180409,PPR,0,NA,NA,NA
10.1101/2020.08.11.20173054,PPR200753,PPR,0,NA,NA,NA
10.1101/2020.08.18.20177360,PPR202715,PPR,1,33158838,MED,Preprint of
10.1101/2020.04.14.20065375,PPR152292,PPR,0,NA,NA,NA
10.1101/2020.05.26.20113514,PPR167564,PPR,0,NA,NA,NA
10.1101/2020.06.19.20135491,PPR178487,PPR,0,NA,NA,NA
10.1101/2020.09.03.20187278,PPR208563,PPR,0,NA,NA,NA
10.1101/2020.08.19.20178368,PPR204543,PPR,0,NA,NA,NA
10.1101/2020.08.04.20168443,PPR197091,PPR,0,NA,NA,NA
10.1101/2020.07.05.20145888,PPR184430,PPR,0,NA,NA,NA
10.1101/2020.07.28.20164038,PPR193853,PPR,0,NA,NA,NA
10.1101/2020.07.14.20144469,PPR189357,PPR,0,NA,NA,NA
10.1101/2020.07.21.20159384,PPR191318,PPR,0,NA,NA,NA
10.1101/2020.06.23.20137471,PPR179609,PPR,0,NA,NA,NA
10.1101/2020.05.04.20091207,PPR159844,PPR,0,NA,NA,NA
10.1101/2020.09.16.20196063,PPR215246,PPR,0,NA,NA,NA
10.1101/2020.03.21.20040303,PPR118570,PPR,0,NA,NA,NA
10.1101/2020.04.13.20063701,PPR152322,PPR,0,NA,NA,NA
10.1101/2020.06.09.20126607,PPR174243,PPR,1,33298875,MED,Preprint of
10.1101/2020.04.03.20052688,PPR141063,PPR,0,NA,NA,NA
10.1101/2020.07.01.20144436,PPR182736,PPR,1,32948295,MED,Preprint of
10.1101/2020.10.20.20214965,PPR228239,PPR,0,NA,NA,NA
10.1101/2020.06.14.20131128,PPR176802,PPR,0,NA,NA,NA
10.1101/2020.10.30.20215335,PPR233361,PPR,0,NA,NA,NA
10.1101/2020.10.13.20211367,PPR225442,PPR,0,NA,NA,NA
10.1101/2020.11.06.20223040,PPR237649,PPR,0,NA,NA,NA
10.1101/2020.08.05.20168674,PPR197107,PPR,0,NA,NA,NA
10.1101/2020.09.01.20182469,PPR208629,PPR,0,NA,NA,NA
10.1101/2020.04.23.20077172,PPR156437,PPR,0,NA,NA,NA
10.1101/2020.09.07.20190165,PPR211684,PPR,0,NA,NA,NA
10.1101/2020.06.22.20132910,PPR179200,PPR,0,NA,NA,NA
10.1101/2020.04.26.20081182,PPR156289,PPR,0,NA,NA,NA
10.1101/2020.08.17.20174821,PPR202212,PPR,0,NA,NA,NA
10.1101/2020.10.26.20219089,PPR230563,PPR,0,NA,NA,NA
10.1101/2020.08.12.20173252,PPR201391,PPR,0,NA,NA,NA
10.1101/2020.05.14.20101972,PPR164472,PPR,0,NA,NA,NA
10.1101/2020.10.14.20212878,PPR227730,PPR,0,NA,NA,NA
10.1101/2020.12.07.20245308,PPR249865,PPR,0,NA,NA,NA
10.1101/2020.02.03.20020206,PPR111667,PPR,0,NA,NA,NA
10.1101/2020.09.16.20195685,PPR215668,PPR,0,NA,NA,NA
10.1101/2020.12.10.20238576,PPR251956,PPR,0,NA,NA,NA
10.1101/2020.05.04.20076349,PPR160012,PPR,1,32443442,MED,Preprint of
10.1101/2020.03.17.20037788,PPR118107,PPR,1,32408508,MED,Preprint of
10.1101/2020.05.28.20115691,PPR169660,PPR,0,NA,NA,NA
10.1101/2020.12.08.20246041,PPR252049,PPR,0,NA,NA,NA
10.1101/2020.10.26.20219592,PPR230588,PPR,0,NA,NA,NA
10.1101/2020.04.23.20076513,PPR155439,PPR,1,32988688,MED,Preprint of
10.1101/2020.04.03.20052563,PPR147087,PPR,0,NA,NA,NA
10.1101/2020.09.18.20189647,PPR215695,PPR,0,NA,NA,NA
10.1101/2020.10.01.20205096,PPR221537,PPR,0,NA,NA,NA
10.1101/2020.07.13.20152678,PPR186957,PPR,0,NA,NA,NA
10.1101/2020.04.06.20042580,PPR149864,PPR,1,32574262,MED,Preprint of
10.1101/2020.04.25.20079863,PPR156290,PPR,0,NA,NA,NA
10.1101/2020.05.18.20103390,PPR165957,PPR,0,NA,NA,NA
10.1101/2020.04.20.20061861,PPR153353,PPR,0,NA,NA,NA
10.1101/2020.03.30.20048058,PPR138688,PPR,1,32845568,MED,Preprint of
10.1101/2020.04.13.20059691,PPR152187,PPR,1,32864472,MED,Preprint of
10.1101/2020.12.01.20241729,PPR248093,PPR,0,NA,NA,NA
10.1101/2020.03.15.20035204,PPR117681,PPR,1,32269121,MED,Preprint of
10.1101/2020.12.01.20240853,PPR247240,PPR,0,NA,NA,NA
10.1101/2020.05.11.20095851,PPR163966,PPR,0,NA,NA,NA
10.1101/2020.05.01.20087858,PPR159476,PPR,0,NA,NA,NA
10.1101/2020.08.16.20176156,PPR202197,PPR,0,NA,NA,NA
10.1101/2020.08.24.20180877,PPR207635,PPR,0,NA,NA,NA
10.1101/2020.06.05.20123760,PPR172613,PPR,0,NA,NA,NA
10.1101/2020.05.16.20103408,PPR163980,PPR,0,NA,NA,NA
10.1101/2020.07.15.20154385,PPR187964,PPR,0,NA,NA,NA
10.1101/2020.06.08.20125534,PPR174773,PPR,0,NA,NA,NA
10.1101/2020.04.01.20049767,PPR138701,PPR,0,NA,NA,NA
10.1101/2020.04.11.20062133,PPR151254,PPR,0,NA,NA,NA
10.1101/2020.11.22.20236448,PPR243759,PPR,0,NA,NA,NA
10.1101/2020.11.06.20226969,PPR235681,PPR,0,NA,NA,NA
10.1101/2020.06.08.20125914,PPR173243,PPR,0,NA,NA,NA
10.1101/2020.12.09.20246462,PPR252007,PPR,0,NA,NA,NA
10.1101/2020.10.04.20206763,PPR222096,PPR,0,NA,NA,NA
10.1101/2020.11.13.20231217,PPR238357,PPR,0,NA,NA,NA
10.1101/2020.04.24.20078691,PPR156335,PPR,0,NA,NA,NA
10.1101/2020.06.21.20132449,PPR178601,PPR,0,NA,NA,NA
10.1101/2020.06.10.20127886,PPR174697,PPR,0,NA,NA,NA
10.1101/2020.07.20.20157891,PPR192256,PPR,0,NA,NA,NA
10.1101/2020.10.15.20122523,PPR227704,PPR,0,NA,NA,NA
10.1101/2020.02.23.20024802,PPR114702,PPR,0,NA,NA,NA
10.1101/2020.10.14.20212670,PPR227729,PPR,0,NA,NA,NA
10.1101/2020.06.17.20133629,PPR177196,PPR,0,NA,NA,NA
10.1101/2020.04.08.20056929,PPR150217,PPR,1,32471856,MED,Preprint of
10.1101/2020.07.21.20158972,PPR190331,PPR,0,NA,NA,NA
10.1101/2020.07.12.20151878,PPR189350,PPR,0,NA,NA,NA
10.1101/2020.04.24.20078022,PPR156368,PPR,1,33208759,MED,Preprint of
10.1101/2020.05.24.20110346,PPR166956,PPR,1,32634826,MED,Preprint of
10.1101/2020.04.14.20065524,PPR152295,PPR,0,NA,NA,NA
10.1101/2020.05.28.20115626,PPR169662,PPR,0,NA,NA,NA
10.1101/2020.08.28.20184119,PPR208287,PPR,0,NA,NA,NA
10.1101/2020.10.30.20223446,PPR233996,PPR,0,NA,NA,NA
10.1101/2020.03.18.20037994,PPR118130,PPR,0,NA,NA,NA
10.1101/2020.09.17.20196949,PPR215595,PPR,0,NA,NA,NA
10.1101/2020.10.02.20205757,PPR222262,PPR,0,NA,NA,NA
10.1101/2020.04.05.20054627,PPR141114,PPR,0,NA,NA,NA
10.1101/2020.08.15.20158725,PPR202213,PPR,0,NA,NA,NA
10.1101/2020.06.17.20133967,PPR177668,PPR,0,NA,NA,NA
10.1101/2020.08.10.20171819,PPR201344,PPR,0,NA,NA,NA
10.1101/2020.05.29.20117176,PPR169853,PPR,0,NA,NA,NA
10.1101/2020.07.06.20147090,PPR184383,PPR,0,NA,NA,NA
10.1101/2020.05.19.20106658,PPR167055,PPR,0,NA,NA,NA
10.1101/2020.05.21.20109397,PPR166969,PPR,1,33205613,MED,Preprint of
10.1101/2020.03.15.20036533,PPR117993,PPR,0,NA,NA,NA
10.1101/2020.03.23.20042002,PPR129789,PPR,0,NA,NA,NA
10.1101/2020.08.11.20172676,PPR200775,PPR,0,NA,NA,NA
10.1101/2020.09.04.20182998,PPR210899,PPR,0,NA,NA,NA
10.1101/2020.06.01.20116608,PPR170732,PPR,0,NA,NA,NA
10.1101/2020.08.04.20164061,PPR197135,PPR,1,32996443,MED,Preprint of
10.1101/2020.04.29.20085621,PPR159089,PPR,0,NA,NA,NA
10.1101/2020.10.22.20217638,PPR230100,PPR,0,NA,NA,NA
10.1101/2020.05.30.20117440,PPR170184,PPR,0,NA,NA,NA
10.1101/2020.05.14.20102343,PPR163958,PPR,1,33240151,MED,Preprint of
10.1101/2020.07.16.20155614,PPR189137,PPR,1,32904431,MED,Preprint of
10.1101/2020.07.01.20080556,PPR183226,PPR,0,NA,NA,NA
10.1101/2020.07.02.20142521,PPR183846,PPR,1,32740453,MED,Preprint of
10.1101/2020.05.16.20104471,PPR164813,PPR,1,32753078,MED,Preprint of
10.1101/2020.11.30.20240010,PPR248108,PPR,0,NA,NA,NA
10.1101/2020.07.16.20155457,PPR189130,PPR,0,NA,NA,NA
10.1101/2020.03.22.20041137,PPR129760,PPR,0,NA,NA,NA
10.1101/2020.05.14.20098319,PPR163928,PPR,0,NA,NA,NA
10.1101/2020.11.20.20235333,PPR241921,PPR,0,NA,NA,NA
10.1101/2020.10.11.20210831,PPR224886,PPR,0,NA,NA,NA
10.1101/2020.05.14.20102327,PPR163911,PPR,0,NA,NA,NA
10.1101/2020.12.01.20242099,PPR248088,PPR,0,NA,NA,NA
10.1101/2020.04.14.20062810,PPR151525,PPR,0,NA,NA,NA
10.1101/2020.12.07.20239558,PPR249875,PPR,0,NA,NA,NA
10.1101/2020.04.07.20049049,PPR149849,PPR,0,NA,NA,NA
10.1101/2020.06.05.20123018,PPR172593,PPR,0,NA,NA,NA
10.1101/2020.04.08.20058164,PPR150231,PPR,0,NA,NA,NA
10.1101/2020.09.09.20182592,PPR212226,PPR,0,NA,NA,NA
10.1101/2020.05.13.20101261,PPR164436,PPR,0,NA,NA,NA
10.1101/2020.05.22.20109991,PPR166791,PPR,0,NA,NA,NA
10.1101/2020.04.18.20071142,PPR153756,PPR,0,NA,NA,NA
10.1101/2020.05.23.20105643,PPR167074,PPR,0,NA,NA,NA
10.1101/2020.04.27.20081422,PPR157822,PPR,0,NA,NA,NA
10.1101/2020.06.13.20130617,PPR176017,PPR,0,NA,NA,NA
10.1101/2020.07.17.20155218,PPR191957,PPR,0,NA,NA,NA
10.1101/2020.06.02.20117739,PPR171777,PPR,1,32822689,MED,Preprint of
10.1101/2020.05.25.20111047,PPR166947,PPR,1,32946512,MED,Preprint of
10.1101/2020.03.10.20033738,PPR117185,PPR,0,NA,NA,NA
10.1101/2020.07.31.20165829,PPR194876,PPR,0,NA,NA,NA
10.1101/2020.10.07.20207845,PPR223673,PPR,0,NA,NA,NA
10.1101/2020.11.20.20235291,PPR241495,PPR,0,NA,NA,NA
10.1101/2020.04.11.20061804,PPR151538,PPR,0,NA,NA,NA
10.1101/2020.08.10.20172189,PPR234103,PPR,0,NA,NA,NA
10.1101/2020.03.31.20048876,PPR138679,PPR,0,NA,NA,NA
10.1101/2020.06.08.20124453,PPR174807,PPR,0,NA,NA,NA
10.1101/2020.07.31.20165910,PPR194882,PPR,0,NA,NA,NA
10.1101/2020.07.16.20138354,PPR188544,PPR,0,NA,NA,NA
10.1101/2020.07.07.20146902,PPR184945,PPR,1,33014210,MED,Preprint of
10.1101/2020.08.27.20178160,PPR207974,PPR,0,NA,NA,NA
10.1101/2020.05.30.20117416,PPR170712,PPR,0,NA,NA,NA
10.1101/2020.06.16.20132464,PPR176637,PPR,0,NA,NA,NA
10.1101/2020.08.18.20167270,PPR203803,PPR,0,NA,NA,NA
10.1101/2020.03.03.20030775,PPR116084,PPR,0,NA,NA,NA
10.1101/2020.04.25.20079251,PPR156317,PPR,0,NA,NA,NA
10.1101/2020.04.06.20054890,PPR150167,PPR,0,NA,NA,NA
10.1101/2020.04.30.20086462,PPR159157,PPR,0,NA,NA,NA
10.1101/2020.06.18.20134627,PPR178452,PPR,1,32881976,MED,Preprint of
10.1101/2020.02.18.20023242,PPR113680,PPR,1,32247631,MED,Preprint of
10.1101/2020.09.16.20190694,PPR215622,PPR,0,NA,NA,NA
10.1101/2020.07.15.20154443,PPR190306,PPR,0,NA,NA,NA
10.1101/2020.07.03.20145722,PPR183746,PPR,1,32739487,MED,Preprint of
10.1101/2020.07.30.20165522,PPR195149,PPR,1,32927483,MED,Preprint of
10.1101/2020.12.10.20247007,PPR252005,PPR,0,NA,NA,NA
10.1101/2020.09.25.20201772,PPR219221,PPR,0,NA,NA,NA
10.1101/2020.06.09.20124719,PPR174808,PPR,0,NA,NA,NA
10.1101/2020.08.06.20162446,PPR197739,PPR,1,32891640,MED,Preprint of
10.1101/2020.11.05.20226621,PPR235637,PPR,0,NA,NA,NA
10.1101/2020.04.09.20049288,PPR150211,PPR,0,NA,NA,NA
10.1101/2020.06.23.20138107,PPR179589,PPR,0,NA,NA,NA
10.1101/2020.05.26.20104497,PPR167066,PPR,0,NA,NA,NA
10.1101/2020.06.06.20123505,PPR172767,PPR,0,NA,NA,NA
10.1101/2020.06.16.20133322,PPR177183,PPR,0,NA,NA,NA
10.1101/2020.03.31.20048967,PPR138473,PPR,1,32369759,MED,Preprint of
10.1101/2020.07.11.20151035,PPR187003,PPR,0,NA,NA,NA
10.1101/2020.04.22.20075267,PPR155235,PPR,0,NA,NA,NA
10.1101/2020.03.31.20047126,PPR138676,PPR,0,NA,NA,NA
10.1101/2020.08.17.20176271,PPR202728,PPR,0,NA,NA,NA
10.1101/2020.11.12.20230615,PPR238371,PPR,0,NA,NA,NA
10.1101/2020.11.18.20234088,PPR240511,PPR,0,NA,NA,NA
10.1101/2020.04.15.20066894,PPR152534,PPR,0,NA,NA,NA
10.1101/2020.10.13.20211888,PPR228211,PPR,0,NA,NA,NA
10.1101/2020.08.23.20180141,PPR205358,PPR,0,NA,NA,NA
10.1101/2020.05.14.20101642,PPR164421,PPR,0,NA,NA,NA
10.1101/2020.08.13.20174052,PPR201299,PPR,0,NA,NA,NA
10.1101/2020.09.22.20198275,PPR217828,PPR,0,NA,NA,NA
