source,identifier,posted_date,is_preprint_of,preprint_of_doi,is_published_CSHL,published_doi_CSHL
medRxiv,10.1101/2020.12.01.20237784,2020-12-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.02.20204578,2020-10-05,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.02.20029975,2020-03-06,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.29.20184325,2020-09-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.11.20145086,2020-08-14,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.28.20221895,2020-11-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.25.20181651,2020-08-31,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.04.20052696,2020-04-07,is_preprint_of,10.1038/s41467-020-17922-x,TRUE,10.1038/s41467-020-17922-x
medRxiv,10.1101/2020.06.22.20137745,2020-06-23,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.21.20128181,2020-06-29,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.16.20214171,2020-10-20,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.24.20201178,2020-09-25,NA,NA,FALSE,NA
medRxiv,10.1101/2020.02.11.20020735,2020-02-12,NA,NA,TRUE,10.1016/j.eclinm.2020.100329
medRxiv,10.1101/2020.04.01.20049528,2020-04-06,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.07.20094912,2020-05-12,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.23.20076885,2020-04-28,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.28.20074187,2020-05-01,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.12.20094219,2020-05-19,is_preprint_of,10.3389/fonc.2020.01279,TRUE,10.3389/fonc.2020.01279
medRxiv,10.1101/2020.05.27.20114744,2020-05-29,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.24.20073924,2020-05-01,is_preprint_of,10.1371/journal.pone.0239024,TRUE,10.1371/journal.pone.0239024
medRxiv,10.1101/2020.10.01.20205302,2020-10-04,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.01.20119040,2020-06-02,NA,NA,TRUE,10.1016/j.puhe.2020.07.024
medRxiv,10.1101/2020.12.08.20246017,2020-12-11,NA,NA,FALSE,NA
medRxiv,10.1101/2020.11.02.20183236,2020-11-04,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.27.20114280,2020-05-28,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.20.20157925,2020-07-25,NA,NA,FALSE,NA
medRxiv,10.1101/2020.12.03.20243543,2020-12-04,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.07.20166868,2020-08-13,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.22.20199430,2020-09-22,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.27.20183293,2020-09-01,is_preprint_of,10.1007/s40121-020-00341-2,TRUE,10.1007/s40121-020-00341-2
medRxiv,10.1101/2020.04.08.20057794,2020-04-11,NA,NA,TRUE,10.1136/bmj.m1966
medRxiv,10.1101/2020.06.25.20137323,2020-06-26,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.23.20138032,2020-06-23,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.09.20209775,2020-10-11,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.22.20040832,2020-03-27,is_preprint_of,10.1183/13993003.00799-2020,TRUE,10.1183/13993003.00799-2020
medRxiv,10.1101/2020.07.23.20160879,2020-07-24,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.23.20137901,2020-06-23,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.17.20196360,2020-09-18,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.17.20101915,2020-05-22,is_preprint_of,10.1371/journal.pone.0238217,TRUE,10.1371/journal.pone.0238217
medRxiv,10.1101/2020.10.25.20219170,2020-10-27,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.03.20081380,2020-05-06,NA,NA,TRUE,10.17532/jhsci.2020.950
medRxiv,10.1101/2020.11.04.20225656,2020-11-05,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.12.20099374,2020-05-16,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.15.20066191,2020-04-18,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.27.20043299,2020-03-30,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.14.20065557,2020-04-17,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.28.20083337,2020-05-03,NA,NA,TRUE,10.1128/jcm.01598-20
medRxiv,10.1101/2020.07.31.20154070,2020-08-04,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.16.20066787,2020-04-21,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.26.20080911,2020-05-01,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.01.20086694,2020-05-08,NA,NA,TRUE,10.1053/j.gastro.2020.05.053
medRxiv,10.1101/2020.06.17.20133678,2020-06-19,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.13.20100131,2020-05-16,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.26.20080317,2020-05-01,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.26.20112680,2020-05-27,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.08.20058495,2020-04-11,NA,NA,TRUE,10.1016/j.ijid.2020.05.099
medRxiv,10.1101/2020.04.26.20081307,2020-05-01,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.04.20050427,2020-04-07,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.04.20122473,2020-06-05,NA,NA,FALSE,NA
medRxiv,10.1101/2020.12.04.20244145,2020-12-07,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.27.20081471,2020-05-01,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.17.20037432,2020-03-20,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.29.20222067,2020-11-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.02.08.20021162,2020-02-11,is_preprint_of,10.1016/s2214-109x(20)30074-7,TRUE,10.1016/s2214-109x(20)30074-7
medRxiv,10.1101/2020.04.05.20054429,2020-04-07,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.03.20187823,2020-09-05,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.17.20082123,2020-05-20,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.12.20073577,2020-05-18,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.01.20043794,2020-04-04,is_preprint_of,10.1371/journal.pone.0236857,TRUE,10.1371/journal.pone.0236857
medRxiv,10.1101/2020.08.05.20168971,2020-08-06,NA,NA,FALSE,NA
medRxiv,10.1101/2020.12.05.20244483,2020-12-07,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.23.20076042,2020-04-28,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.29.20222612,2020-11-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.28.20221127,2020-11-01,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.26.20220160,2020-10-31,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.26.20219360,2020-10-27,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.28.20221093,2020-11-01,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.28.20221119,2020-11-01,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.21.20199117,2020-09-23,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.15.20213108,2020-10-20,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.11.20172809,2020-08-14,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.01.20119362,2020-06-02,is_preprint_of,10.1109/access.2020.3013933,TRUE,10.1109/access.2020.3013933
medRxiv,10.1101/2020.10.22.20216010,2020-10-27,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.23.20200006,2020-09-25,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.13.20129841,2020-06-16,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.16.20213850,2020-10-20,NA,NA,TRUE,10.1016/j.cmi.2020.11.004
medRxiv,10.1101/2020.11.17.20233577,2020-11-18,NA,NA,FALSE,NA
medRxiv,10.1101/2020.11.01.20223982,2020-11-04,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.20.20039966,2020-03-23,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.25.20113092,2020-05-26,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.24.20218909,2020-10-27,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.29.20142646,2020-06-30,is_preprint_of,10.1002/jum.15508,TRUE,10.1002/jum.15508
medRxiv,10.1101/2020.10.11.20210807,2020-10-13,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.10.20167247,2020-08-13,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.02.20145508,2020-07-04,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.05.20168435,2020-08-06,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.09.20032896,2020-03-12,NA,NA,FALSE,NA
medRxiv,10.1101/2020.12.10.20246959,2020-12-11,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.22.20034041,2020-03-24,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.08.20125369,2020-06-12,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.03.20089417,2020-05-06,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.14.20194696,2020-09-18,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.25.20079830,2020-04-29,NA,NA,TRUE,10.1016/j.scitotenv.2020.139652
medRxiv,10.1101/2020.06.04.20122747,2020-06-07,NA,NA,TRUE,10.1016/j.scitotenv.2020.140405
medRxiv,10.1101/2020.03.26.20044628,2020-03-30,is_preprint_of,10.1186/s41256-020-00170-3,TRUE,10.1186/s41256-020-00170-3
medRxiv,10.1101/2020.09.23.20165639,2020-09-25,is_preprint_of,10.3390/v12111251,TRUE,10.3390/v12111251
medRxiv,10.1101/2020.09.20.20198242,2020-09-23,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.12.20173104,2020-08-14,NA,NA,TRUE,10.3389/fmed.2020.596916
medRxiv,10.1101/2020.09.08.20190504,2020-09-09,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.22.20136838,2020-06-23,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.14.20131201,2020-06-16,NA,NA,TRUE,10.1016/j.scitotenv.2020.140832
medRxiv,10.1101/2020.08.31.20185017,2020-09-02,is_preprint_of,10.1016/j.cmi.2020.10.020,TRUE,10.1016/j.cmi.2020.10.020
medRxiv,10.1101/2020.04.18.20070896,2020-04-23,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.19.20172924,2020-08-21,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.26.20081042,2020-05-01,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.04.20163782,2020-08-04,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.30.20165159,2020-08-01,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.14.20101667,2020-05-19,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.21.20109678,2020-05-23,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.01.20049759,2020-04-06,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.30.20048009,2020-04-02,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.24.20180661,2020-08-25,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.25.20219147,2020-10-27,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.14.20194407,2020-09-15,NA,NA,FALSE,NA
medRxiv,10.1101/2020.12.08.20245977,2020-12-11,NA,NA,FALSE,NA
medRxiv,10.1101/2020.12.01.20242024,2020-12-04,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.25.20112664,2020-05-27,NA,NA,FALSE,NA
medRxiv,10.1101/2020.11.10.20227397,2020-11-13,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.24.20078493,2020-04-29,NA,NA,TRUE,10.1007/s11071-020-05946-3
medRxiv,10.1101/2020.04.02.20051490,2020-04-06,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.13.20174631,2020-08-15,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.11.20210799,2020-10-13,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.30.20223412,2020-11-04,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.23.20138693,2020-06-24,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.18.20106146,2020-05-26,is_preprint_of,10.37871/ajeph.id28,TRUE,10.37871/ajeph.id28
medRxiv,10.1101/2020.10.07.20208421,2020-10-12,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.02.20145474,2020-07-04,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.26.20140905,2020-06-28,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.11.20098392,2020-05-18,NA,NA,TRUE,10.3390/ijerph17145115
medRxiv,10.1101/2020.03.30.20047803,2020-04-02,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.27.20043752,2020-03-30,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.28.20202911,2020-09-30,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.03.20089615,2020-05-08,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.09.20059055,2020-04-14,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.26.20112458,2020-05-29,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.15.20102640,2020-05-18,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.12.20099192,2020-05-17,NA,NA,TRUE,10.1016/j.chaos.2020.110046
medRxiv,10.1101/2020.09.20.20198150,2020-09-22,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.16.20155721,2020-07-18,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.15.20066019,2020-04-17,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.22.20160184,2020-07-24,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.30.20223222,2020-11-04,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.17.20069237,2020-04-22,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.13.20035345,2020-03-18,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.20.20178780,2020-08-23,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.12.20099044,2020-05-19,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.30.20047894,2020-04-01,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.02.20030064,2020-03-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.30.20046227,2020-03-31,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.21.20074732,2020-04-26,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.29.20142489,2020-06-30,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.03.20187880,2020-09-05,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.31.20118182,2020-06-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.02.20188136,2020-10-02,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.09.20059865,2020-04-14,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.05.20091686,2020-05-08,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.22.20217414,2020-10-26,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.26.20113993,2020-05-29,NA,NA,FALSE,NA
medRxiv,10.1101/2020.11.19.20234815,2020-11-19,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.26.20044289,2020-03-30,NA,NA,FALSE,NA
medRxiv,10.1101/2020.02.04.20020461,2020-02-05,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.21.20108753,2020-05-23,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.08.20095877,2020-05-13,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.19.20039057,2020-03-23,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.13.20100545,2020-05-16,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.04.20122713,2020-06-05,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.01.20144576,2020-07-06,NA,NA,FALSE,NA
medRxiv,10.1101/2020.02.16.20023820,2020-02-20,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.28.20083865,2020-04-30,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.22.20217489,2020-10-27,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.26.20113480,2020-05-27,is_preprint_of,10.1016/j.jamda.2020.06.008,TRUE,10.1016/j.jamda.2020.06.008
medRxiv,10.1101/2020.09.05.20188839,2020-09-08,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.28.20221887,2020-11-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.30.20087015,2020-05-06,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.01.20047373,2020-04-06,NA,NA,FALSE,NA
medRxiv,10.1101/2020.11.04.20224758,2020-11-06,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.13.20210013,2020-10-14,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.27.20220830,2020-10-31,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.21.20040444,2020-03-23,is_preprint_of,10.7717/peerj.9548,TRUE,10.7717/peerj.9548
medRxiv,10.1101/2020.04.17.20070219,2020-04-23,is_preprint_of,10.1007/s00330-020-07042-x,TRUE,10.1007/s00330-020-07042-x
medRxiv,10.1101/2020.02.20.20025957,2020-02-23,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.13.20211524,2020-10-14,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.19.20214916,2020-10-21,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.26.20141127,2020-06-29,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.12.20211482,2020-10-14,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.12.20173609,2020-08-14,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.27.20078436,2020-05-04,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.21.20104521,2020-05-22,NA,NA,TRUE,10.1038/s41467-020-19248-0
medRxiv,10.1101/2020.04.24.20078717,2020-05-01,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.31.20185074,2020-09-02,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.01.20087254,2020-05-06,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.03.20089300,2020-05-06,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.07.20115188,2020-06-09,NA,NA,TRUE,10.1007/s41999-020-00353-8
medRxiv,10.1101/2020.09.28.20203398,2020-09-29,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.25.20161869,2020-07-27,is_preprint_of,10.1080/22221751.2020.1815591,TRUE,10.1080/22221751.2020.1815591
medRxiv,10.1101/2020.09.08.20190272,2020-09-09,NA,NA,FALSE,NA
medRxiv,10.1101/2020.12.02.20238907,2020-12-04,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.11.20171843,2020-08-14,NA,NA,TRUE,10.1016/j.cell.2020.11.029
medRxiv,10.1101/2020.09.07.20190173,2020-09-09,is_preprint_of,10.3390/s20205871,TRUE,10.3390/s20205871
medRxiv,10.1101/2020.03.24.20042291,2020-03-26,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.12.20211565,2020-10-14,NA,NA,TRUE,10.12688/aasopenres.13162.1
medRxiv,10.1101/2020.04.14.20048025,2020-04-16,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.07.20056994,2020-04-10,is_preprint_of,10.23937/2474-3658/1510120,TRUE,10.23937/2474-3658/1510120
medRxiv,10.1101/2020.05.15.20102608,2020-05-18,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.28.20115659,2020-05-30,NA,NA,TRUE,10.12688/f1000research.24497.1
medRxiv,10.1101/2020.05.17.20104968,2020-05-21,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.08.20148700,2020-07-09,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.27.20114066,2020-06-02,NA,NA,FALSE,NA
medRxiv,10.1101/2020.12.03.20238840,2020-12-04,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.09.20203430,2020-10-13,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.29.20207167,2020-11-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.21.20178251,2020-08-24,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.07.20187666,2020-09-09,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.20.20064873,2020-04-23,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.23.20040279,2020-03-27,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.06.20055640,2020-04-11,NA,NA,FALSE,NA
medRxiv,10.1101/2020.11.11.20224030,2020-11-13,NA,NA,FALSE,NA
medRxiv,10.1101/2020.11.02.20224709,2020-11-04,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.24.20079046,2020-04-29,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.16.20155200,2020-07-19,NA,NA,FALSE,NA
medRxiv,10.1101/2020.02.23.20026864,2020-02-25,NA,NA,TRUE,10.3389/fpubh.2020.00152
medRxiv,10.1101/2020.09.11.20192880,2020-09-11,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.02.20166751,2020-08-04,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.25.20043380,2020-03-30,NA,NA,TRUE,10.2196/18880
medRxiv,10.1101/2020.02.19.20025395,2020-02-23,is_preprint_of,10.1016/j.psychres.2020.112954,TRUE,10.1016/j.psychres.2020.112954
medRxiv,10.1101/2020.03.11.20034363,2020-03-16,is_preprint_of,10.1007/s11071-020-05862-6,TRUE,10.1007/s11071-020-05862-6
medRxiv,10.1101/2020.02.20.20025999,2020-02-25,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.04.20053462,2020-04-07,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.01.20202820,2020-10-04,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.06.20169854,2020-08-07,NA,NA,FALSE,NA
medRxiv,10.1101/2020.10.28.20221804,2020-11-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.18.20134759,2020-06-22,NA,NA,TRUE,10.3390/pathogens9070580
medRxiv,10.1101/2020.05.08.20095448,2020-05-12,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.17.20155242,2020-07-19,NA,NA,FALSE,NA
medRxiv,10.1101/2020.11.15.20229971,2020-11-18,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.24.20200048,2020-09-25,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.03.20120998,2020-06-04,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.23.20041350,2020-03-30,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.01.20144592,2020-07-05,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.16.20132902,2020-06-19,is_preprint_of,10.3389/fmicb.2020.593548,TRUE,10.3389/fmicb.2020.593548
medRxiv,10.1101/2020.04.25.20079517,2020-04-30,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.09.20149450,2020-07-20,NA,NA,FALSE,NA
medRxiv,10.1101/2020.11.05.20226761,2020-11-09,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.01.20119651,2020-06-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.18.20177691,2020-08-22,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.25.20139816,2020-06-26,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.15.20165886,2020-09-18,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.27.20081349,2020-05-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.13.20193805,2020-09-14,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.11.20128330,2020-06-14,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.15.20032870,2020-03-20,NA,NA,TRUE,10.1002/jmv.25794
medRxiv,10.1101/2020.08.13.20174136,2020-08-15,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.26.20182279,2020-09-01,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.26.20135715,2020-06-29,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.01.20047076,2020-04-04,NA,NA,TRUE,10.1016/j.cell.2020.04.023
medRxiv,10.1101/2020.07.19.20152322,2020-07-20,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.08.20124834,2020-06-09,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.14.20150979,2020-07-17,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.15.20194712,2020-09-18,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.10.20150045,2020-07-24,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.05.20168930,2020-08-06,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.30.20160069,2020-08-04,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.21.20178863,2020-08-24,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.22.20108498,2020-05-25,NA,NA,FALSE,NA
medRxiv,10.1101/2020.02.25.20027953,2020-02-26,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.25.20079475,2020-04-29,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.23.20076521,2020-04-27,NA,NA,FALSE,NA
medRxiv,10.1101/2020.03.19.20032532,2020-03-23,NA,NA,TRUE,10.1371/journal.pone.0233255
medRxiv,10.1101/2020.07.17.20156505,2020-07-19,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.23.20159871,2020-07-24,is_preprint_of,10.1002/jmv.26447,TRUE,10.1002/jmv.26447
medRxiv,10.1101/2020.04.02.20051128,2020-04-06,NA,NA,TRUE,10.1016/j.psychres.2020.112998
medRxiv,10.1101/2020.04.28.20083667,2020-05-02,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.22.20110155,2020-05-25,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.04.20122028,2020-06-05,NA,NA,FALSE,NA
medRxiv,10.1101/2020.09.30.20201830,2020-09-30,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.30.20079657,2020-05-05,NA,NA,TRUE,10.1080/15563650.2020.1811297
medRxiv,10.1101/2020.05.03.20089235,2020-05-06,NA,NA,FALSE,NA
medRxiv,10.1101/2020.02.03.20020271,2020-02-05,NA,NA,FALSE,NA
medRxiv,10.1101/2020.08.16.20175976,2020-08-17,NA,NA,FALSE,NA
medRxiv,10.1101/2020.11.30.20241026,2020-12-02,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.27.20081414,2020-05-03,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.07.20057117,2020-04-10,NA,NA,TRUE,10.1289/ehp7200
medRxiv,10.1101/2020.05.15.20103630,2020-05-20,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.08.20095356,2020-05-12,NA,NA,FALSE,NA
medRxiv,10.1101/2020.06.13.20130658,2020-06-16,NA,NA,FALSE,NA
medRxiv,10.1101/2020.07.04.20145334,2020-07-06,NA,NA,FALSE,NA
medRxiv,10.1101/2020.05.28.20114934,2020-06-02,NA,NA,FALSE,NA
medRxiv,10.1101/2020.04.10.20060954,2020-04-14,is_preprint_of,10.1371/journal.pone.0239800,TRUE,10.1371/journal.pone.0239800
