source,identifier,posted_date,is_preprint_of,preprint_of_doi,published_date,published_journal,published_publisher,delay_in_days
PsyArXiv (OSF),10.31234/osf.io/xr87s,2020-07-23,NA,NA,NA,NA,NA,NA
PsyArXiv (OSF),10.31234/osf.io/npm4v,2020-04-22,NA,NA,NA,NA,NA,NA
PsyArXiv (OSF),10.31234/osf.io/apg9e,2020-04-29,NA,NA,NA,NA,NA,NA
PsyArXiv (OSF),10.31234/osf.io/u4z3e,2020-05-04,NA,NA,NA,NA,NA,NA
PsyArXiv (OSF),10.31234/osf.io/xrpn8,2020-07-07,NA,NA,NA,NA,NA,NA
PsyArXiv (OSF),10.31234/osf.io/u74wc,2020-08-05,NA,NA,NA,NA,NA,NA
PsyArXiv (OSF),10.31234/osf.io/sd5mj,2020-05-24,NA,NA,NA,NA,NA,NA
PsyArXiv (OSF),10.31234/osf.io/8h3v5,2020-06-15,NA,NA,NA,NA,NA,NA
PsyArXiv (OSF),10.31234/osf.io/z2kup,2020-05-26,is_preprint_of,10.3389/fpsyg.2020.01448,2020-06-05,Frontiers in Psychology,Frontiers Media SA,10
PsyArXiv (OSF),10.31234/osf.io/xn84z,2020-07-31,NA,NA,NA,NA,NA,NA
PsyArXiv (OSF),10.31234/osf.io/cgeuv,2020-06-22,is_preprint_of,10.17605/osf.io/9njp3,NA,NA,NA,NA
PsyArXiv (OSF),10.31234/osf.io/nz7tr,2020-07-13,NA,NA,NA,NA,NA,NA
PsyArXiv (OSF),10.31234/osf.io/kb6t5,2020-05-18,NA,NA,NA,NA,NA,NA
PsyArXiv (OSF),10.31234/osf.io/pjfhs,2020-03-31,NA,NA,NA,NA,NA,NA
PsyArXiv (OSF),10.31234/osf.io/gbdn8,2020-05-29,NA,NA,NA,NA,NA,NA
PsyArXiv (OSF),10.31234/osf.io/sg5vx,2020-07-03,NA,NA,NA,NA,NA,NA
PsyArXiv (OSF),10.31234/osf.io/f9e6p,2020-03-31,NA,NA,NA,NA,NA,NA
PsyArXiv (OSF),10.31234/osf.io/z2g34,2020-07-02,NA,NA,NA,NA,NA,NA
PsyArXiv (OSF),10.31234/osf.io/e9fu3,2020-08-14,NA,NA,NA,NA,NA,NA
PsyArXiv (OSF),10.31234/osf.io/s65ux,2020-07-14,NA,NA,NA,NA,NA,NA
PsyArXiv (OSF),10.31234/osf.io/bmzve,2020-04-09,NA,NA,NA,NA,NA,NA
PsyArXiv (OSF),10.31234/osf.io/qv5t7,2020-06-01,is_preprint_of,10.1111/aphw.12234,2020-09-30,Applied Psychology: Health and Well-Being,Wiley,121
PsyArXiv (OSF),10.31234/osf.io/c9rfg,2020-04-16,NA,NA,NA,NA,NA,NA
PsyArXiv (OSF),10.31234/osf.io/fgb84,2020-04-13,NA,NA,NA,NA,NA,NA
PsyArXiv (OSF),10.31234/osf.io/csr3u,2020-06-02,NA,NA,NA,NA,NA,NA
PsyArXiv (OSF),10.31234/osf.io/5b3cn,2020-08-12,NA,NA,NA,NA,NA,NA
PsyArXiv (OSF),10.31234/osf.io/ch72a,2020-03-23,NA,NA,NA,NA,NA,NA
PsyArXiv (OSF),10.31234/osf.io/fs9wk,2020-07-20,NA,NA,NA,NA,NA,NA
PsyArXiv (OSF),10.31234/osf.io/3j69f,2020-05-05,NA,NA,NA,NA,NA,NA
PsyArXiv (OSF),10.31234/osf.io/wg4bj,2020-04-20,is_preprint_of,10.15347/wjm/2020.004,2020-10-04,WikiJournal of Medicine,Wikiversity Journal of Medicine,167
PsyArXiv (OSF),10.31234/osf.io/x6cyg,2020-05-29,NA,NA,NA,NA,NA,NA
PsyArXiv (OSF),10.31234/osf.io/w6dru,2020-10-06,NA,NA,NA,NA,NA,NA
PsyArXiv (OSF),10.31234/osf.io/g549x,2020-05-11,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-35016/v1,2020-06-29,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-68862/v1,2020-09-08,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-29542/v1,2020-05-20,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-33983/v1,2020-06-09,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-80313/v1,2020-09-18,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-35332/v1,2020-06-13,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-40679/v1,2020-07-09,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-61952/v1,2020-08-20,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-44239/v1,2020-08-07,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-79726/v1,2020-09-21,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-67436/v1,2020-09-03,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-33186/v1,2020-06-04,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-83392/v1,2020-09-25,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-64266/v1,2020-08-26,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-84971/v1,2020-09-29,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-52459/v1,2020-08-04,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-27320/v1,2020-05-08,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-77408/v1,2020-10-08,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-40021/v1,2020-07-07,is_preprint_of,10.1007/s00259-020-04973-x,2020-07-29,European Journal of Nuclear Medicine and Molecular Imaging,Springer Science and Business Media LLC,22
Research Square,10.21203/rs.3.rs-22854/v1,2020-04-14,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-23861/v1,2020-04-22,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-25490/v1,2020-04-28,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-72697/v1,2020-09-09,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-68275/v1,2020-08-31,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-31075/v2,2020-08-17,is_preprint_of,10.1186/s41205-020-00080-7,2020-09-29,3D Printing in Medicine,Springer Science and Business Media LLC,43
Research Square,10.21203/rs.3.rs-76302/v1,2020-09-16,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-55610/v1,2020-08-10,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-50651/v1,2020-08-02,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-70721/v1,2020-09-09,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-36753/v1,2020-06-29,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-16376/v1,2020-03-08,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-30473/v1,2020-05-21,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-18687/v1,2020-03-20,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-28130/v1,2020-05-09,is_preprint_of,10.1038/s41598-020-67749-1,2020-07-02,Scientific Reports,Springer Science and Business Media LLC,54
Research Square,10.21203/rs.3.rs-41128/v1,2020-07-15,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-27079/v1,2020-05-21,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-32935/v1,2020-06-09,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-27256/v1,2020-05-07,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-20569/v1,2020-04-03,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-26291/v1,2020-05-01,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-40931/v1,2020-07-12,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-86688/v1,2020-10-08,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-34795/v1,2020-06-17,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-23009/v1,2020-04-20,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-34276/v1,2020-06-12,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-22835/v1,2020-04-20,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-27398/v1,2020-05-09,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-63718/v1,2020-08-24,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-61593/v1,2020-09-10,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-28296/v1,2020-05-27,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-28376/v1,2020-05-29,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-82066/v1,2020-09-22,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-26315/v1,2020-05-03,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-30635/v1,2020-05-28,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-50527/v1,2020-08-03,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-61279/v1,2020-08-19,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-80972/v1,2020-09-30,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-21601/v1,2020-04-07,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-28481/v1,2020-05-27,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-51277/v1,2020-08-03,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-74512/v1,2020-09-10,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-46082/v1,2020-07-23,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-23501/v1,2020-04-27,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-57368/v1,2020-08-20,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-26500/v1,2020-05-05,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-23962/v1,2020-04-22,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-24219/v1,2020-04-23,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-41095/v1,2020-07-14,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-40971/v1,2020-07-13,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-16921/v1,2020-03-11,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-38431/v1,2020-06-30,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-32455/v1,2020-06-09,is_preprint_of,10.1186/s12874-020-01089-6,2020-08-12,BMC Medical Research Methodology,Springer Science and Business Media LLC,64
Research Square,10.21203/rs.3.rs-77269/v1,2020-09-16,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-68790/v1,2020-09-01,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-44613/v1,2020-07-24,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-34089/v1,2020-06-09,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-77845/v1,2020-09-16,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-53593/v1,2020-08-06,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-43940/v1,2020-07-17,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-52333/v1,2020-08-20,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-20125/v1,2020-04-02,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-48659/v1,2020-08-14,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-88429/v1,2020-10-08,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-83375/v1,2020-09-25,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-83509/v1,2020-09-29,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-52940/v1,2020-08-06,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-51964/v1,2020-08-04,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-54882/v1,2020-08-11,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-73671/v1,2020-09-10,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-40927/v1,2020-07-17,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-43360/v1,2020-07-22,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-21831/v1,2020-04-08,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-18723/v1,2020-03-24,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-36346/v1,2020-06-23,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-21381/v1,2020-04-04,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-18190/v1,2020-03-21,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-57942/v1,2020-08-19,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-41317/v1,2020-07-14,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-87044/v1,2020-10-08,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-34930/v1,2020-06-19,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-28560/v1,2020-05-13,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-31953/v1,2020-06-11,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-39115/v1,2020-06-30,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-31918/v1,2020-06-09,is_preprint_of,10.1186/s12939-020-01242-z,2020-07-29,International Journal for Equity in Health,Springer Science and Business Media LLC,50
Research Square,10.21203/rs.3.rs-33274/v1,2020-06-07,is_preprint_of,10.1186/s12967-020-02456-z,2020-07-31,Journal of Translational Medicine,Springer Science and Business Media LLC,54
Research Square,10.21203/rs.3.rs-70414/v1,2020-09-02,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-40778/v1,2020-07-10,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-48319/v1,2020-07-24,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-43986/v1,2020-07-17,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-42041/v1,2020-08-10,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-44586/v1,2020-07-20,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-30426/v1,2020-05-21,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-77792/v1,2020-09-16,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.2.23945/v1,2020-02-19,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-64724/v1,2020-08-26,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-38907/v1,2020-07-08,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-66891/v1,2020-10-05,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-29566/v1,2020-05-21,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-30427/v1,2020-05-21,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-34576/v1,2020-06-12,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-31163/v1,2020-05-23,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-28188/v1,2020-05-11,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-17870/v1,2020-03-19,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-46841/v1,2020-07-24,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-34708/v1,2020-06-13,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-33170/v1,2020-06-03,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-42495/v1,2020-07-17,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-86796/v1,2020-10-06,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-38083/v1,2020-06-30,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-26308/v1,2020-05-01,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-59639/v1,2020-09-10,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-38165/v1,2020-07-07,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-32796/v1,2020-06-05,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.pex-880/v1,2020-04-20,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-44498/v1,2020-07-17,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-40525/v1,2020-07-08,is_preprint_of,10.1186/s12985-020-01405-y,2020-08-25,Virology Journal,Springer Science and Business Media LLC,48
Research Square,10.21203/rs.3.rs-46379/v1,2020-07-22,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-26006/v1,2020-05-06,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-53547/v1,2020-08-14,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-21838/v1,2020-04-07,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-21679/v1,2020-04-07,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-75920/v1,2020-09-15,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-75540/v1,2020-09-23,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-86815/v1,2020-10-07,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-25639/v1,2020-04-27,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-32514/v1,2020-06-04,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-44055/v1,2020-07-17,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-41098/v1,2020-07-17,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-57301/v1,2020-08-14,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-32892/v1,2020-06-12,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.2.24369/v1,2020-02-26,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-61278/v1,2020-08-26,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-82941/v1,2020-09-25,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-64465/v1,2020-09-08,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-33987/v1,2020-06-10,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-24573/v1,2020-04-23,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-46767/v1,2020-07-23,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-36563/v1,2020-06-22,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-33438/v1,2020-06-11,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-31826/v1,2020-05-27,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-52169/v1,2020-08-19,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-83677/v1,2020-09-29,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-37925/v1,2020-07-09,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-38896/v1,2020-07-14,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-44271/v1,2020-08-18,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-45324/v1,2020-08-18,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-45711/v1,2020-08-17,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-57507/v1,2020-08-12,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-62472/v1,2020-08-24,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-22245/v1,2020-04-09,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-21599/v1,2020-04-09,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-30366/v1,2020-05-20,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-37630/v1,2020-06-30,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-28151/v1,2020-05-22,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-44654/v1,2020-07-20,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-83965/v1,2020-09-29,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-40573/v1,2020-07-08,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-24574/v1,2020-04-23,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.2.24474/v1,2020-02-26,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-39605/v1,2020-07-06,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-45116/v1,2020-07-20,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-38042/v1,2020-06-30,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-18092/v1,2020-03-20,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-27784/v1,2020-05-15,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-30383/v1,2020-06-02,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-20994/v1,2020-04-02,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-40427/v1,2020-07-16,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-35891/v1,2020-06-18,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-74599/v1,2020-09-14,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-64599/v1,2020-08-26,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-79870/v1,2020-09-30,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-63969/v1,2020-09-30,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-40344/v1,2020-07-07,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-38168/v1,2020-06-30,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-27137/v1,2020-05-07,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-23224/v1,2020-04-30,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-23837/v1,2020-05-08,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.pex-958/v1,2020-06-02,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-78982/v1,2020-09-21,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-37613/v1,2020-06-26,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-50602/v1,2020-08-10,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-24664/v1,2020-04-23,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-25040/v1,2020-04-30,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-35418/v1,2020-06-22,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-32605/v1,2020-06-17,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-34827/v1,2020-06-22,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-20842/v1,2020-04-07,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-36025/v1,2020-06-22,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-34638/v1,2020-06-12,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-47687/v1,2020-07-23,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-46723/v1,2020-07-27,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-39538/v1,2020-07-08,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-16701/v1,2020-03-07,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-34019/v1,2020-06-09,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-85820/v1,2020-10-06,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-39519/v1,2020-07-06,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-40730/v1,2020-07-14,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-39724/v1,2020-07-14,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-31164/v1,2020-05-26,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-71000/v1,2020-09-10,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-85030/v1,2020-10-09,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-65152/v1,2020-08-26,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-32519/v1,2020-06-03,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-61906/v1,2020-08-20,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-20836/v1,2020-04-08,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-37619/v1,2020-06-25,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-28198/v1,2020-05-14,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-30424/v1,2020-05-21,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-77015/v1,2020-09-28,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-48619/v1,2020-07-28,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-42486/v1,2020-07-15,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-38612/v1,2020-07-02,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-52323/v1,2020-08-12,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-34817/v1,2020-06-16,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-27186/v1,2020-05-05,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-27287/v1,2020-05-07,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-54096/v1,2020-08-19,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-80040/v1,2020-09-24,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-16074/v1,2020-03-05,NA,NA,NA,NA,NA,NA
Research Square,10.21203/rs.3.rs-26464/v1,2020-05-05,NA,NA,NA,NA,NA,NA
